name,address,domain,website,phone_number,category,location,reviews_count,reviews_average,latitude,longitude,google_maps_url,image_url,image_path
YASH INTERIOR,"Shop no 3 , 318 mahalaxmi nags, MR 5 , Nariman point, Road, Indore, Madhya Pradesh 452010",yash-interior.odoo.com,https://yash-interior.odoo.com,094066 66400,Home Decor,Indore,43.0,4.8,22.7619497,75.9121261,"https://www.google.com/maps/place/YASH+INTERIOR/@22.7619497,75.9121261,17z/data=!3m1!4b1!4m6!3m5!1s0x39631d6a5e4533f3:0xfa4cbb917ce58dba!8m2!3d22.7619497!4d75.9121261!16s%2Fg%2F11fjh0dwgd?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmvNooSAJQ8rRzLRLxHtE76Pa-P36iQeAEhTu5_e-BSLQfHfOKiSeLgMAmc6CbtZus_zFQErh17-aEHbV2iFBejd5ZQtQE75-hv_ILspubt4JjLFFX3Uik5dYBTg7s6y-WUVVM6spmJDXO=w1024-h768-k-no,
RAJAL HOME FURNISHING,"RAJAL HOME FURNISHING, 248, Usha Nagar, Indore, Madhya Pradesh 452009",,,093026 02607,Home Decor,Indore,78.0,4.2,22.7002316,75.8368426,"https://www.google.com/maps/place/RAJAL+HOME+FURNISHING/@22.7002316,75.8368426,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fdb36f3bc599:0x399ce24cfc995bf7!8m2!3d22.7002316!4d75.8368426!16s%2Fg%2F11c7t6d8b3?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHebDgVlDWPOYobmYERLs3uqZ2ChXQPBqmHKWljla4CF98rmYataLbH-EobsMWp5J9cNnD5bJu3Jgrhzx4iL4OR4Eaeld66PIhUMdgezFKZzE7qIQBWqH78ClVW9on_7CjY72Nv=w1024-h768-k-no,
Noor Home Decor,"M-108, MEZZANINE FLOOR, YASHWANT PLAZA, Opp Railway Station, Chhoti Gwaltoli, Indore, Madhya Pradesh 452001",,,091116 66301,Home Decor,Indore,16.0,4.4,,,https://www.google.com/maps/place/Noor+Home+Decor/data=!4m7!3m6!1s0x3962fcd8fcc3cef1:0x9908e4ccb2b2faac!8m2!3d22.7188829!4d75.8694062!16s%2Fg%2F11clvt93sx!19sChIJ8c7D_Nj8YjkRrPqysszkCJk?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKcYpZFUUKu2B_yoR312FkY8_I7M8L_4I7MZ68T5AQHqbUdXyXyxA4TQ1j0Ee7Xyt3-uUwylMWuBkHr16XQAk_AUIjYhAJ1h02dBTqzygmDBojD225YLRNF0CuvBVJROiukfs2=w1024-h768-k-no,
Galaxy Decor - Decorative Laminates | Plywood Dealer | Home Decor | Furniture Hardware,"Snehnagar, Indore, Madhya Pradesh 452001",instagram.com,https://instagram.com,099936 07715,Home Decor,Indore,14.0,5.0,,,https://www.google.com/maps/place/Galaxy+Decor+-+Decorative+Laminates+%7C+Plywood+Dealer+%7C+Home+Decor+%7C+Furniture+Hardware/data=!4m7!3m6!1s0x3962fd0078deadd1:0x444bf95e8ca6c220!8m2!3d22.7030187!4d75.8709997!16s%2Fg%2F11w202kwmr!19sChIJ0a3eeAD9YjkRIMKmjF75S0Q?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFscWG-IEk8BsqAMKDC6R9mGGtmmAffFUmjh6OW5Sut6oi2RwEbo8FGtt2Ew_LbLgb1FXvsgzvOX-EUSYYPRVWpvdcersQ9ePvd5-l9zoqUFAFt46s9x-N_DwOdMD4A0RKX7aBBd5f2IBy=w1024-h768-k-no,
Design Decor 3,"Bansi Trade Centre, Mahatma Gandhi Rd, BTC, Race Course Road, Indore, Madhya Pradesh 452003",,,,Home Decor,Indore,18.0,4.9,22.7237269,75.8818472,"https://www.google.com/maps/place/Design+Decor+3/@22.7237269,75.8818472,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fdbb404a94fd:0x466c1e0f33fb7166!8m2!3d22.7237269!4d75.8818472!16s%2Fg%2F11mztltgk2?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGLfDk_2mJUNWwzKXBsQbr4LJg9pyLWbDvrMUN_ZMcT_5XmMy2T77MkMjLi2wb_5wpklD7tinc1XOI7T0PEPceBtnkGRNBh3ZviK0ElRGzZ1bhysgY-ZvppDCguKFowqjwhNOP0EUz6HxT7=w1024-h768-k-no,
Beleza Furnishings,"G1 Blue Diamond, Near, Janjeerwala Square, RS Bhandari Marg, Diamond Colony, Indore, Madhya Pradesh 452003",beleza.in,https://beleza.in,0731 253 3941,Home Decor,Indore,164.0,4.6,22.7248255,75.8819798,"https://www.google.com/maps/place/Beleza+Furnishings/@22.7248255,75.8819798,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd6d5c629411:0x5ae2084e66fe5bc5!8m2!3d22.7248255!4d75.8819798!16s%2Fg%2F1td1btyl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGLzMX54sSdVRE1KW-Pvdlr4OtFyN64yIeJus1roN9H2hI_az0i_0-wbpsPPPY_s0IleHIl2RY0rhVrpzFvhYVKzzYcQFniO44cZdApnCuNUZZpgYPL2Mkxfq-tuGoy9gyFIXe=w1024-h768-k-no,
Bhavya Interiors | blind curtain indore | Wallpaper in INDORE | Flooring | Carpet Tiles,"G-25, 7, Ahinsa Tower, Mahatma Gandhi Rd, Near Indraprastha Tower, Old Palasia, Indore, Madhya Pradesh 452001",,,,Home Decor,Indore,20.0,4.6,22.7223999,75.8818131,"https://www.google.com/maps/place/Bhavya+Interiors+%7C+blind+curtain+indore+%7C+Wallpaper+in+INDORE+%7C+Flooring+%7C+Carpet+Tiles/@22.7223999,75.8818131,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd3ed7509027:0xd664d45a7af6c90d!8m2!3d22.7223999!4d75.8818131!16s%2Fg%2F11bbt32f38?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJf7kUXPoaGk_A0mAMo6hR12VMRriupOKJQUxNn6soBYp1UktNsBQ9XqR2dKWwNe0L_9uwFIaDHui_T9S7fgDbOh64Mo3QBgGX7shlzJ3Xi7Iv3Lgt7B1-v5MItk7Pzn6Oov6XKQ=w1024-h768-k-no,
Shrijee Home Decor,"73, Ahilya Pura, Chhipa Bakhal, Indore, Madhya Pradesh 452002",,,088170 03363,Home Decor,Indore,5.0,5.0,22.7208381,75.8501059,"https://www.google.com/maps/place/Shrijee+Home+Decor/@22.7208381,75.8501059,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd3d2b72a473:0xf6e9a90ac458d198!8m2!3d22.7208381!4d75.8501059!16s%2Fg%2F11n081yx0h?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFSO28idTwyoYb_umVOeDeCajQwaZIaCs87yR_BIvKCxtJEKfvwlhHFc3u069pFsq_3hJc_ORHSH2tP55dZajL55XdHOUrcdyooqcPX76tmlWi_ik4Oxn0yfObS0CZPKZj1lQeK=w1024-h768-k-no,
Indoor Decor & Furnishing,"10 JUNA, TUKOGANJ, Hemilton Rd, near TILAKPATH, Indore, Madhya Pradesh 452007",,,087703 29021,Home Decor,Indore,29.0,5.0,22.7215983,75.8573538,"https://www.google.com/maps/place/Indoor+Decor+%26+Furnishing/@22.7215983,75.8573538,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd25e76710a7:0xfbd4fcfde4b40f76!8m2!3d22.7215983!4d75.8573538!16s%2Fg%2F11k55nvx7j?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4le6DQiq6CKdKxXF7HZm-gDCCAwYBrRPL8tltYN701cQxR5TasL6SE1ByzVtOcoJeDXEd0y7dZ8tjQOKOPqUOirLWq28T4B_MUcBxU5drYxetd8kqHv5u-ov6j9dy_i1Y1m58=w1024-h768-k-no,
VG Decor home furnishing,"Plot No. 116, PU 4, Near Vijay Nagar Square, Scheme 54 PU4, Indore, Madhya Pradesh 452010",vgdecore.com,https://vgdecore.com,099777 74899,Home Decor,Indore,55.0,4.8,22.7441732,75.8968461,"https://www.google.com/maps/place/VG+Decor+home+furnishing/@22.7441732,75.8968461,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd0c4c8c6627:0x2b844aef63a997a8!8m2!3d22.7441732!4d75.8968461!16s%2Fg%2F11sf0htl_m?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHT7Zv7h36GPpHVf6kO-vH6gRK8-BZkRr7Vls9BKj6EE92Qn89vMNpAxgRDznE3hKKcKnvH4olh1PRnpAL7iYUS51yNtewJWVgplxwNXsBMdnXU1fxjCAS9xqaBQYXrBUpwkdxj=w1024-h768-k-no,
