name,address,domain,website,phone_number,category,location,reviews_count,reviews_average,latitude,longitude,google_maps_url,image_url,image_path
The Creative Kitchen Radisson Indore,"Scheme 94 Sector CA, Indore, Madhya Pradesh 452010",,,0731 473 8888,Restaurant,Indore,519,4.5,22.7499667,75.9028365,"https://www.google.com/maps/place/The+Creative+Kitchen+Radisson+Indore/@22.7499667,75.9028365,17z/data=!3m1!4b1!4m6!3m5!1s0x3962e2aa62919205:0x6ca91e234c7507ac!8m2!3d22.7499667!4d75.9028365!16s%2Fg%2F11ggrk2tzc?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFiAgt-1DT-AkwIVNY7Gzmhsst6jx0ts53ekvFto_bHx1va_4ZjYNY0831AWlMg-Vv2lJEOmYf9jvg2wSDd0IUuw_zm3Y9ADrK4U33Ex_NVW_1V7t80rZ2zkdbyHyouUSB1j_626g=w1024-h768-k-no,
Joshi Dahi Bada House,"24, Bada Sarafa, Sarafa Bazar, Indore, Madhya Pradesh 452002",,,,Restaurant,Indore,4927,4.4,22.717875,75.8523965,"https://www.google.com/maps/place/Joshi+Dahi+Bada+House/@22.717875,75.8523965,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fda0b9decea1:0xb5d774df5bf4e1b!8m2!3d22.717875!4d75.8523965!16s%2Fg%2F11c714p6vf?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvFOG8nJ_N58vgKxKu1h_Y1pB4SGDNaouh4di8g5oK2yQlbz1EqK8McBDEmDpfM_4hq4BRHnYCx-FbaIXEco3ke21x_o_dW6bYL0FA7du_cZ7hT7vak_l8fXBzYAz9k1nz-auo=w1024-h768-k-no,
Kebabs Ville,"Sayaji Hotel, H 1 Ground Floor Ware House Rd Scheme No.54, Vijay Nagar via Kushabhau Thakre Marg, MR 10 Rd, Indore, Madhya Pradesh 452010",sayajihotels.com,https://sayajihotels.com,,Restaurant,Indore,2805,4.3,22.7511982,75.889774,"https://www.google.com/maps/place/Kebabs+Ville/@22.7511982,75.889774,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd56c1599781:0xd06c827ba41ee36f!8m2!3d22.7511982!4d75.889774!16s%2Fg%2F124ydpldq?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPIUM5yGQ9-m6cGRtlvMNCElES2Tx-qX-A2TYEKHBNG3vMua0NhMzyrsc-oQtQ-2qZj4e4rbBEiBgiHZLkJD0CxGBHNRgjkqWp8m7WMHBC6PN_yl39Pj8mbgmLI2-SuyhVEk5u=w1024-h768-k-no,
Bapu Ki Kutia (since 1964),"Onam Plaza, M.Z- 9, AB Rd, Near Industry House, Old Palasia, Indore, Madhya Pradesh 452001",bapukikutia.in,https://bapukikutia.in,093409 46596,Restaurant,Indore,2866,4.4,22.7288138,75.8879449,"https://www.google.com/maps/place/Bapu+Ki+Kutia+(since+1964)/@22.7288138,75.8879449,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fde405bd157b:0xf30d447fff1157f4!8m2!3d22.7288138!4d75.8879449!16s%2Fg%2F11v5sm95l8?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGGh4kGGykxoNdIj6P2PRmOjFexRm4xRbKwJOGAJJPOaRe5upO4TRwLjEBC5cEhquBuLXlrGuswZ6F0PbzxllmRiIeaySOB1MO1nQ7XB-QH7wn0Jb70XlNu3sXaTc6fyxb_3KUk7Q=w1024-h768-k-no,
The Village By Maa Ki Rasoi,"2563-E, Ring Rd, Sector E, Sudama Nagar, Indore, Madhya Pradesh 452009",maakirasoi.co,https://maakirasoi.co,092433 62902,Restaurant,Indore,2285,4.7,,,https://www.google.com/maps/place/The+Village+By+Maa+Ki+Rasoi/data=!4m7!3m6!1s0x3962fda95daa0a91:0xdb3f59a3b17d15d8!8m2!3d22.6892505!4d75.8284796!16s%2Fg%2F11ydmnlq6n!19sChIJkQqqXan9YjkR2BV9saNZP9s?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFuCPwDRc9WNiilN_5j5Vbk0Mld8ZxTMf5lyqiatmmwyAYwcI3nVb9G-kl6eCGsRj7RdQzFxDtXivvZgmLFhUO_Q48qijpxTIWNeykL4E27M8G0VgokSBdJ1avu8uH7WvdXVMhO9AR6l1MP=w1024-h768-p-k-no,
Dawat Restaurant Indore,"G1A-G1B, Fortune Ambience, Sriram Nagar, Dhakkanwala Kua, South Tukoganj, Indore, Madhya Pradesh 452001",dawatrestaurantindore.com,https://dawatrestaurantindore.com,090983 86631,Restaurant,Indore,388,4.6,,,https://www.google.com/maps/place/Dawat+Restaurant+Indore/data=!4m7!3m6!1s0x3962fdeb36c29743:0xb78dcb50027ee39c!8m2!3d22.7172114!4d75.8771428!16s%2Fg%2F11wq30byqb!19sChIJQ5fCNuv9YjkRnON-AlDLjbc?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwJAUxiwB6mKdNGU3KQgwyma-95BBR_XekvfA2gieAX5g_tdwnKbx2CjT8iNt_xiRa14OIEHdANKzy6ELWH49qG2ssHWzc-4IK14hkKXl4mkYH_r1F0QH6otEUnn9Kx9NzvAE7uQ=w1024-h768-p-k-no,
54 Praangan,"H-2, Scheme No 54, Meghdoot Garden, Vijay Nagar, Indore, Madhya Pradesh 452010",marriott.com,https://marriott.com,0731 477 7777,Restaurant,Indore,345,4.5,,,https://www.google.com/maps/place/54+Praangan/data=!4m7!3m6!1s0x396303046e32b68b:0x9ff8d60d110512cc!8m2!3d22.752761!4d75.883607!16s%2Fg%2F11fqpx45xp!19sChIJi7YybgQDYzkRzBIFEQ3W-J8?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFrSi7-x8D2oRmUomDS9JMg1D6DMCZK-Cr-EgMh14K5vUw2S3jstcO8juH8IT78meptEf3VpLy19Hkl90Yvs4FiePf5AnFcbYWR5XIC9sOt0uPcREFFfnW3TOkb7tndAOC-m3aZ=w1024-h768-p-k-no,
Second Kitchen,"Rooftop, Space Tower, Airport Rd, above Croma & Cine Square Cinema, Ganga Colony, Tirupati Nagar, Indore, Madhya Pradesh 452005",secondkitchen.in,https://secondkitchen.in,090091 19339,Restaurant,Indore,601,4.6,,,https://www.google.com/maps/place/Second+Kitchen/data=!4m7!3m6!1s0x3962fd7b38f79a03:0x7d54ad5ddbcc8049!8m2!3d22.7230312!4d75.8301295!16s%2Fg%2F11lnxh_mm4!19sChIJA5r3OHv9YjkRSYDM212tVH0?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEy0GCf6oJ0Zjsy0jBzTkxypCs_Ea0yi0UIrSLzS1_JUzIekoUtu_n4fm4Kx7QUWyKrcs_iVHCxHh-FHm6S1aDBTehDrqj-aV3IOgw_DNgZNt5S1Moyq60aphtg7GfJm-dsMrr4=w1024-h768-k-no,
Upadhyay chatpata restaurant,"93, Nandlalpura Sabji Mandi Rd, Joshi Wada, Rajwada, Indore, Madhya Pradesh 452007",,,,Restaurant,Indore,188,4.9,,,https://www.google.com/maps/place/Upadhyay+chatpata+restaurant/data=!4m7!3m6!1s0x3962fd007f70f159:0x1b3808dcb984bf3d!8m2!3d22.7168309!4d75.8580852!16s%2Fg%2F11xmvlp186!19sChIJWfFwfwD9YjkRPb-EudwIOBs?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFdRqTG-mSVR8q5Bg98HWC58dEjswOlDq1PNy0ksV7tUkMywON9xe1vp2Xf6skxQJHJtyhXnwIkLsiAWe6Czqz0n6CrV-67somYncIvWTyWW7qrPnJ1Rb30bTtEdjA3GLGThlVAgUcOSF0x=w1024-h768-p-k-no,
Kitchen Ministry - Best Restaurant In Indore | Pure Veg (Jeeman),"RNT Marg, beside Hotel Shree Maya Celebration, South Tukoganj, Indore, Madhya Pradesh 452001",,,083050 71885,Restaurant,Indore,486,4.2,22.7155289,75.8752478,"https://www.google.com/maps/place/Kitchen+Ministry+-+Best+Restaurant+In+Indore+%7C+Pure+Veg+(Jeeman)/@22.7155289,75.8752478,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fdb02fbc1d49:0x3e5276227dc39bc8!8m2!3d22.7155289!4d75.8752478!16s%2Fg%2F11v5xzt122?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGAFxfrZ06auUDD6w9f4kxmx57aHuQtvHA6ygYRYqJdfL2o7vN8Jd_74Plk20UmLOGYoM5aP3eForpXANqJp2Wh-ilx8EKt5s10L1v2iDEgIFYbh_KlwKjoX5YgqtMccv8BRXurZTfEGas=w1024-h768-k-no,
