name,address,domain,website,phone_number,category,location,reviews_count,reviews_average,latitude,longitude,google_maps_url,image_url,image_path
Daikin Ac Service Centre,"SHOP. 5, R1 Imli Saheb Gurudwara, Nihalpura, Bombay Bazar, Indore, Madhya Pradesh 452007",sites.google.com,https://sites.google.com,077540 93318,AC Repair,Indore,1.0,1.0,,,https://www.google.com/maps/place/Daikin+Ac+Service+Centre/data=!4m7!3m6!1s0x3962fd142a179847:0xcf1e20df3e3d9e40!8m2!3d22.7165067!4d75.8541727!16s%2Fg%2F11w_s_36j5!19sChIJR5gXKhT9YjkRQJ49Pt8gHs8?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEp5Cy0az4lxl9vTf0AbKi0uLuCZNuw3VdtdZnIyZoBGKATWn5LjzDwXzexYSTYS0Tp5HBwF_WxK9iMDYyBuxTMVPgFZeN69cR6XKJyWwN-cIPixSFI9aoPnCl9OcmHi8vpulITb3ZPxW8=w1024-h768-k-no,
F-tech AC PCB Repair Services,"Street Number 1, Juna Risala, Indore, Madhya Pradesh 452006",,,088276 15085,AC Repair,Indore,8.0,5.0,,,https://www.google.com/maps/place/F-tech+AC+PCB+Repair+Services/data=!4m7!3m6!1s0x3962fd5df886e87b:0xd3e9e1e0a30323d6!8m2!3d22.7238801!4d75.850165!16s%2Fg%2F11y9_d0153!19sChIJe-iG-F39YjkR1iMDo-Dh6dM?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEjdhRkEkawC7_CFldggQPqCs5ziDE1zaGInq9yrcL255yOQThytlPetHW-etS8od0zgq6T_ZrtKZgPy4QyUiNkjoPDpZt9iiONf3gj6IPZZvJK8cc0t-xaHZB6xdPe1IM7rCZmrDmWCfuZ=w1024-h768-k-no,
Super Cool Aircon,"567, Flat No. G 3, Giriraj Apartment, Opp. High Court, 6, Mahatma Gandhi Rd, Indore, Madhya Pradesh 452001",,,,AC Repair,Indore,14.0,5.0,22.7208219,75.8712161,"https://www.google.com/maps/place/Super+Cool+Aircon/@22.7208219,75.8712161,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fdb595555555:0x3400db25a1827786!8m2!3d22.7208219!4d75.8712161!16s%2Fg%2F11dxl7yq2d?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3Soh2TVifpf9CvbnwZvRu1lsk9908vbwzAhQpu3IHtSb9ijWFR4lnoJZ-K3YXPzhfM3-7sVdjnjWwVUhyOUlX0iQDiYMYhIH47v7WBp67B3PVBMNvjHdzpUnaLFzEf77jp2d9Y14_p0mB=w1024-h768-k-no,
Pace Aircon | AC DEALER IN INDORE | AC INSTALLATION AND REPAIR | DAIKIN AC | BLUESTAR AC | VOLTAS AC | GODREJ AC,"LG 4, Sunrise Tower, Mahatma Gandhi Rd, Race Course Road, Indore, Madhya Pradesh 452003",,,094250 81755,AC Repair,Indore,1.0,5.0,,,https://www.google.com/maps/place/Pace+Aircon+%7C+AC+DEALER+IN+INDORE+%7C+AC+INSTALLATION+AND+REPAIR+%7C+DAIKIN+AC+%7C+BLUESTAR+AC+%7C+VOLTAS+AC+%7C+GODREJ+AC/data=!4m7!3m6!1s0x3962fd3efd1a3e7b:0x556467e01a2ce1f3!8m2!3d22.7225324!4d75.8805449!16s%2Fg%2F11sckshk4y!19sChIJez4a_T79YjkR8-EsGuBnZFU?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGa6lvUZfTiwQ-CXT2dlcMaDgOKhtdX_40oDPQWfFhClM7JXDwujf9XSuw5T7NaGVM3FcF04ubgmyUrrUOc666eZNIETKPe-oY45-rbb3kfFZTLJ65nCSHdWW6l5p4cmiGR7m1s=w1024-h768-k-no,
Indore Car A C,"Block C, UG, Kalindi Square, 1, MR 9 Rd, opp. Indore, Akshay Deep Colony, Indore, Madhya Pradesh 452011",,,094250 66380,AC Repair,Indore,11.0,4.3,,,https://www.google.com/maps/place/Indore+Car+A+C/data=!4m7!3m6!1s0x3962fd5117f4667d:0x12a5292dd3769c!8m2!3d22.7424814!4d75.8918994!16s%2Fg%2F11ggsg7x6j!19sChIJfWb0F1H9YjkRnHbTLSmlEgA?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAESsYEatFgJSR3nqciIEi0h-yLW7C4DGvQMAIZxeEWbDgsXS5p581PMzYCyagpmacBRUyimd2KjefWMXbWueeKWlTMtCss923un4jg2oYgo77nR66mhqGJAjjCrwfAIJMX0qCkQlPrIru2h=w1024-h768-k-no,
MATA AHILYA TECHNICAL INSTITUTE,"Shri Vallabh dairy, 28A, near karas dev mandir, Near VIP Road, Kachi Mohalla, Indore GPO, Indore, Madhya Pradesh 452001",sachinjoshi49658.wixstudio.io,https://sachinjoshi49658.wixstudio.io,094250 73927,AC Repair,Indore,365.0,5.0,22.7234095,75.8635367,"https://www.google.com/maps/place/MATA+AHILYA+TECHNICAL+INSTITUTE/@22.7234095,75.8635367,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fdba6da327c1:0x8ef008da73d14195!8m2!3d22.7234095!4d75.8635367!16s%2Fg%2F11vhtdn1v6?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGZaFdFdOKK-S_FivFwXLb7Vq5EmKrJxgjOii_dTgZNcMBDjO35VYOh_PG1Pi6LfZx4_8EHIlvAlQDTw3SomPDHzza9D7UUqJehYQBB7J0njSTBszU97guVo1oxZt14vHhnRE8L_mLjTA=w1024-h768-k-no,
"Rapid Automation Sales and Services | AC/DC/VFD/Servo Drive Repair, UPS Repair | All Industrial PCB Control Cards & Equipment","MSB II, Poddar Complex, 505, New Siyaganj, Indore, Madhya Pradesh 452006",rapidautomation.co.in,https://rapidautomation.co.in,097549 88146,AC Repair,Indore,111.0,4.9,,,"https://www.google.com/maps/place/Rapid+Automation+Sales+and+Services+%7C+AC%2FDC%2FVFD%2FServo+Drive+Repair,+UPS+Repair+%7C+All+Industrial+PCB+Control+Cards+%26+Equipment/data=!4m7!3m6!1s0x3962fda6de601291:0xb420037000932c68!8m2!3d22.7233199!4d75.8656041!16s%2Fg%2F11vbg1231_!19sChIJkRJg3qb9YjkRaCyTAHADILQ?authuser=0&hl=en&rclk=1",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEneSn1SudDK9Uih2BoNPxjjbPdNb6tXMiUqznAYeW7YtcmgZhoWqRpH98iaSBAkOnpQjK8o2NBSKAskojdkoRU1vwjQLQ62xf2h79TzK7cUsyB9OiJzyd-EWlxHw5Z6w--fp0AnAYtoHs=w1024-h768-k-no,
Alkesh Electronic engineering,"512e chandan nagar Hanuman mandir ke pichhe 3rd gali, Nagin Nagar ke pas raj rajeshwari mandir ke thik pichhe, near, Airport Rd, Kalani Nagar, Indore, Madhya Pradesh 452002",,,098267 53696,AC Repair,Indore,1256.0,5.0,,,https://www.google.com/maps/place/Alkesh+Electronic+engineering/data=!4m7!3m6!1s0x3962fd8697fc13e3:0xbc2eebee5bcce11c!8m2!3d22.7144384!4d75.820996!16s%2Fg%2F11f6k__m85!19sChIJ4xP8l4b9YjkRHOHMW-7rLrw?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEnt2A6H8CB2OmxW4Wr_VSP0POEdMVuLmQG7AcHouMZduGmw_CqvtWk-pD-3WuvYdHijVwDh2wdS7i8U8Q-pI-WrI_FSgTm2RAEdIYu2U4XFHXl_C5JERuuWaVueo7L_Tv2EMg3U4e5h-E=w1024-h768-k-no,
Shri Vinayak Group of Services,"Gauri Nagar Chouraha, 209, Golden Point, near Patwa Petrol Pump, Electronic Complex, Palasia, Indore, Madhya Pradesh 452001",shrivinayakgroup.in,https://shrivinayakgroup.in,0731 408 5121,AC Repair,Indore,13.0,3.5,22.7541036,75.8695761,"https://www.google.com/maps/place/Shri+Vinayak+Group+of+Services/@22.7541036,75.8695761,17z/data=!3m1!4b1!4m6!3m5!1s0x3963032905ba883f:0x65191959d15fd25d!8m2!3d22.7541036!4d75.8695761!16s%2Fg%2F11f9xpjb6d?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAH8v2UhRI8e6ElbkbAJAwMq69O33k2USx4pCv1B_pbSh6-gk9NNE2ThtHs-uus_LAWsBn9J0ySeqxde3dy4a8vdsexeJzrjEJnM0aE3Y9upTyjRSUbixmQu8-mIuAzGbffjQSbzWg=w1024-h768-k-no,
AIRSHOPPE,"MZ-22-23, 18, Trade Centre, South Tukoganj, Indore, Madhya Pradesh 452001",airshoppe.co.in,https://airshoppe.co.in,093005 52201,AC Repair,Indore,3.0,3.0,,,https://www.google.com/maps/place/AIRSHOPPE/data=!4m7!3m6!1s0x3962fd1cc3d271ab:0x6d9cc732569e5ad2!8m2!3d22.7215876!4d75.8834008!16s%2Fg%2F11gy7t5gz4!19sChIJq3HSwxz9YjkR0lqeVjLHnG0?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/a-/ALV-UjXd0IOh7PRZRODNnzF_yMR_9bE1t4m-1kBUM-hwj4GM43cOqF_Qag=w1024-h768-p-rp-mo-ba12-br100,
