name,address,domain,website,phone_number,category,location,reviews_count,reviews_average,latitude,longitude,google_maps_url,image_url,image_path
Bal Niketan Higher Secondary school,"62, Pagnispaga, 3/2, Pagnis Paga, Indore, Madhya Pradesh 452007",balniketansangh.org,https://balniketansangh.org,0731 499 6199,School,Indore,,,22.711017,75.8570266,"https://www.google.com/maps/place/Bal+Niketan+Higher+Secondary+school/@22.711017,75.8570266,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd0630f91cd5:0x77c7fd49641e8d4!8m2!3d22.711017!4d75.8570266!16s%2Fg%2F1td3j_hg?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGCHyXGK43py2cnxN0QnmXP1wMhvbfk5VGayZFE0PwHdDs0Ba4YKe0E28har00gnpMUO2JwcgxhP61Sy67Jpb3nCuMfrsx-5nmXqZZBVCRZSXNftTbHxdv_O3DdWCYgNFapyHDmTA=w1024-h768-k-no,
Maa Umiya Patidar Girls H.S.School,"JRQ2+QH7, Rangwasa Rd, near nakharali dhani, umiyadham, Rau, Indore, Madhya Pradesh 453331",mupkvrau.org,https://mupkvrau.org,091110 19683,School,Indore,,,22.6394194,75.8014358,"https://www.google.com/maps/place/Maa+Umiya+Patidar+Girls+H.S.School/@22.6394194,75.8014358,17z/data=!3m1!4b1!4m6!3m5!1s0x3962f9572c226f09:0x36af28b3d702105c!8m2!3d22.6394194!4d75.8014358!16s%2Fg%2F11b7cdgsqq?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFksjBr5Vpdui2GHLtKUq6d1xMNSauniVkp1t_gl02kRdMIb9cbRZS3w6PmW9X3mDKejbR1W1KshdGOeyM7jMkgdqeQjxBER3anFPp2SKslkn4yos3DhuT9dtIJbqPz665wDt-_4g=w1024-h768-k-no,
Central Point High School,"203, Nayapura Main Rd, Near VIP Road, Indore GPO, Indore, Madhya Pradesh 452003",,,,School,Indore,,,22.7235443,75.863808,"https://www.google.com/maps/place/Central+Point+High+School/@22.7235443,75.863808,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd0d49137603:0xd68e60bde3b4aaef!8m2!3d22.7235443!4d75.863808!16s%2Fg%2F11f08bgpxw?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFthINfgImFxn082w3tTjWHVAOMvdYvstyZ6OpLktuBYJcwtep28XqrvdPz_3FA2D0JuFNNk-YriiGHdij04PL5Qz8eOSwirVCAdf-WApS8FN9FFUxBRWRvShOSdahdSMu7PV2ohA=w1024-h768-k-no,
"Kangaroo Kids in Palsikar, Indore","1, Manik Bagh Rd, Nai Duniya, Dubey Colony, Palsikar Colony, Indore, Madhya Pradesh 452007",kangarookids.in,https://kangarookids.in,088891 01001,School,Indore,22.0,4.6,,,"https://www.google.com/maps/place/Kangaroo+Kids+in+Palsikar,+Indore/data=!4m7!3m6!1s0x3962fd520181d343:0xc8add98c98150d72!8m2!3d22.7032107!4d75.8556067!16s%2Fg%2F11ghf6gm2h!19sChIJQ9OBAVL9YjkRcg0VmIzZrcg?authuser=0&hl=en&rclk=1",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEze59DC-1pSH1ySAZa7xt2jADG16RH9ZQZclnOGvpvfs_RqDO6WGHaR_BR9pYu9H_fqvwSkwMqPvW1bSRNkkQ7dltlPMXMtxDOfa1veGa86nEY7Taisdtr85NT1Mvkllb7SuJz=w1024-h768-k-no,
New City Convent Higher Secondary School,"167, Manik Bagh Rd, Nai Duniya, Khatiwala Tank, Indore, Madhya Pradesh 452007",newcityconventschool.online,https://newcityconventschool.online,093290 77220,School,Indore,,,,,https://www.google.com/maps/place/New+City+Convent+Higher+Secondary+School/data=!4m7!3m6!1s0x3962fd00ef091d3d:0x7e8286722357f378!8m2!3d22.7037867!4d75.8554498!16s%2Fg%2F11fpl9sl30!19sChIJPR0J7wD9YjkRePNXI3KGgn4?authuser=0&hl=en&rclk=1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nIWEeCUy9aCs66WmcjYqTA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.51797&pitch=0&thumbfov=100,
Shri Cloth Market Girls School,"Bada Ganpati, Ganesh Ganj, Indore, Madhya Pradesh 452002",,,0731 241 9002,School,Indore,,,,,https://www.google.com/maps/place/Shri+Cloth+Market+Girls+School/data=!4m7!3m6!1s0x3962fdbd1f3c1c35:0x79a4d0d304599b36!8m2!3d22.7194306!4d75.8402495!16s%2Fg%2F1tfqjsrh!19sChIJNRw8H739YjkRNptZBNPQpHk?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGRDrlAzH2S8ool4BCqHmuYyHhmPnTk1MHQ8COwk1X2SuxxuFYN6bGDQceGBn8Es8Cy7slIyEXWR0Q8ZPnvRWaxctEiawE8OfuOFKZGHSsnx4QE-LUFVD_6jEIU9cFSvuZP_e7exw=w1024-h768-k-no,
Tirathbai Kalachand School,"Near, Tirathbai Kalachand School 25, Tatya Sarwate Marg Palsikar Main Road, Godha Colony, Indore, Madhya Pradesh 452007",tksindore.in,https://tksindore.in,0731 246 0749,School,Indore,,,,,https://www.google.com/maps/place/Tirathbai+Kalachand+School/data=!4m7!3m6!1s0x3962fd069c8665df:0xf8b15f527d3b00f6!8m2!3d22.7080959!4d75.8587564!16s%2Fg%2F1th26s_q!19sChIJ32WGnAb9YjkR9gA7fVJfsfg?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZy9GX0hbHLN9k2pAAkJ0aLWHyDKigry511vWwtdrYoEj4ixahrhaNbZvuroL_tKgBUNV8cUSRh-aheKWO1iMLOs5Hdp7ypotNdZEaG1Mz-_cpgVTM-nfmsRuYBNmzEXUdSQw-ag=w1024-h768-k-no,
Vedaant Vidhyakulum,"Kara, Village Barodia, Kanadia Main Rd, Indore, Madhya Pradesh 452016",vedaantvidhyakulum.com,https://vedaantvidhyakulum.com,092850 55523,School,Indore,,,,,https://www.google.com/maps/place/Vedaant+Vidhyakulum/data=!4m7!3m6!1s0x3962e1d98ccef98b:0x985a343f50478b5!8m2!3d22.7617826!4d76.0259023!16s%2Fg%2F11dxq3s5x2!19sChIJi_nOjNnhYjkRtXgE9UOjhQk?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFAQolaE9QDQi9tKeZa9UNBZyK_xJxLAcIFf6EID5iCKJlnrZTR0RfyJd4VhS86hrq0618omySg0Bt4LF2KP0suHmaKjW4OwZhvOZ3HCrAnK2d9Lri5CK0dQglZY19r2GX0eGaw=w1024-h768-k-no,
Ideal International,"Nagar, Nigam Market, 116, Maharani Road, Nagar Nigam, Indore, Madhya Pradesh 452001",idealinternationalindore.com,https://idealinternationalindore.com,0731 261 7600,School,Indore,,,,,https://www.google.com/maps/place/Ideal+International/data=!4m7!3m6!1s0x3962fd0c8fffffff:0xafa6d93ecaaa09b5!8m2!3d22.7214774!4d75.8599315!16s%2Fg%2F1tj5656m!19sChIJ____jwz9YjkRtQmqyj7Zpq8?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9L9w-FKmM4vrEaRerONhV7f_AoU81RcVEGV_mOnrUX0WUaBND7UVPX5elnKKxbTgNk1pvU4yRFGgMWDkeGhw-82jC3fFqzOsO6XJ6yDF59gzd0_YawabHv3gdwoKFA3W3qXaj=w1024-h768-p-k-no,
Shreyas Kids Home,"Shreyas Kids Home, 17, Manik Bagh Rd, Nai Duniya, Gopal Bagh, Roop Ram Nagar, Indore, Madhya Pradesh 452007",shreyaskidshome.com,https://shreyaskidshome.com,098270 65693,School,Indore,24.0,4.9,,,https://www.google.com/maps/place/Shreyas+Kids+Home/data=!4m7!3m6!1s0x3962fd07303ab869:0x9f4bb6a414c24c16!8m2!3d22.7063798!4d75.8555254!16s%2Fg%2F11tp6l7x3x!19sChIJabg6MAf9YjkRFkzCFKS2S58?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3d9aKk7VM1kfT2w05xeWCALpqtYwqp-gZlWH0-fj86XVf2TAlpWGv98nm5GVmxxyil5hXSNVvdtWPoR1xihGIzY9yy_FhEvv8ixjh2CvWKWgJ0RLMRNjHMmLYeHkBoOZhaHljRQ=w1024-h768-k-no-pi-0-ya12.320013-ro-0-fo100,
