name,address,domain,website,phone_number,category,location,reviews_count,reviews_average,latitude,longitude,google_maps_url,image_url,image_path
davaindia GENERIC PHARMACY,"No. 54, Sabji Mandi, Kila Maidan Rd, near Jai Girinari Restaurant, Nanda Nagar, Govind Colony, Indore, Madhya Pradesh 452015",govindcolony.davaindia.com,https://govindcolony.davaindia.com,087178 57290,Pharmacy,Indore,4.0,4.0,22.7433438,75.848341,"https://www.google.com/maps/place/davaindia+GENERIC+PHARMACY/@22.7433438,75.848341,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd81363726c7:0xbd71526938374472!8m2!3d22.7433438!4d75.848341!16s%2Fg%2F11c57w4589?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIykf0iyEdBeeqjGATTGDG74gikiwryPiy7mA5VAlVDbT78t6yIKggJsFnN_eXDoLGqC2zJYTYGIxmS_VFC_NUPNAuMOa_Su1TCHrfrqY_skyqqOJJ__xkHwqVJxh9ao8jNlLY=w1024-h768-k-no,
TANU MEDICAL TALEN,"Sanjeevani Hospital Ke Pass, Bus Stand, Talen Talen, Risi Nagar, Tilak Path, Indore, Madhya Pradesh 452007",,,074704 47829,Pharmacy,Indore,1.0,4.0,22.7195679,75.8577271,"https://www.google.com/maps/place/TANU+MEDICAL+TALEN/@22.7195679,75.8577271,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fde136e67599:0x2509cebe209c63ab!8m2!3d22.7195679!4d75.8577271!16s%2Fg%2F11msld29tl?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NYLp9d5K1GW3aqPKCOYL4A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.97541&pitch=0&thumbfov=100,
Anu chemist Nx,"65, Kanadia Main Rd, Bengali Colony, Indore, Madhya Pradesh 452016",,,094251 04552,Pharmacy,Indore,9.0,3.7,22.7192772,75.9079011,"https://www.google.com/maps/place/Anu+chemist+Nx/@22.7192772,75.9079011,17z/data=!3m1!4b1!4m6!3m5!1s0x3962e35896d5d5f3:0xd83b5bb168b99ffc!8m2!3d22.7192772!4d75.9079011!16s%2Fg%2F11fkb0f920?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4anzRK6tnOvHN1pQ6Md-X-qFj3r1eDNCrWPOgMWHsA4xYo3jcmhcBhJx9wqNyqXYN1rHdDWRNqA1Wx7CcY8yhG_4BvyvommKEhYNtI4qPGlWpcpfCnWwPdLGAQLHggdzuqe8X5g=w1024-h768-k-no,
AMRIT MEDICAL STORES,"Shop no 1&2, plot no 382, Airport Rd, Aradhana Nagar, Indore, Madhya Pradesh 452005",,,096852 58887,Pharmacy,Indore,3.0,5.0,22.7332876,75.8254704,"https://www.google.com/maps/place/AMRIT+MEDICAL+STORES/@22.7332876,75.8254704,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd8e2f247daf:0xc589db11a8b3b0d0!8m2!3d22.7332876!4d75.8254704!16s%2Fg%2F11hz_87px1?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_dpPevC_2OuA7UJ1njKsYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=95.043365&pitch=0&thumbfov=100,
Divyani medical shopee,"Shop no, 3, plot, Mahadev Regency, 59, Khajrana Rd, Shree Nagar Ext, Shree Nagar, Indore, Madhya Pradesh 452018",,,097545 50966,Pharmacy,Indore,11.0,3.9,22.729862,75.897342,"https://www.google.com/maps/place/Divyani+medical+shopee/@22.729862,75.897342,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd4afc3939db:0x9f3fb6860ca6c450!8m2!3d22.729862!4d75.897342!16s%2Fg%2F11c5325w26?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEu42el5WCXB8h5sxQ8jYq68ntEycjVketQvj8B3ErLur3OOSNWXNYapwgXYcDI_STxUPh5rWLfJJH5Ltufx4zCU_K77dmzhGgWHflZXRsilaPZP-g2P-MaPt9JCuPvs1jHZOUd2U2rL8k=w1024-h768-k-no,
Life Pharmacy,"9/2, Collector Square, Moti Tabela Rd, opp. J.M.B, Nai Duniya, Moti Tabela, Indore, Madhya Pradesh 452007",,,075661 71708,Pharmacy,Indore,,,,,https://www.google.com/maps/place/Life+Pharmacy/data=!4m7!3m6!1s0x3962fdb411a8b3a1:0xae762250f37a2453!8m2!3d22.7085134!4d75.8555836!16s%2Fg%2F11kq9k1fwp!19sChIJobOoEbT9YjkRUyR681Aidq4?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwJQ3sClG489lbgqVe3HAMcP0OZDZCZvLh188NToHCekI8bC2IkV0Z6KQ5-AZvVh9KhHK5yewZka39ipDpZAIihlYKf4bcehwSFFBkksCCG8DKPsFDlhJ07j4X6xxaRURujWhQy20Fjd0=w1024-h768-k-no,
MedPlus Usha Nagar Indore,"Plot No. 470, Usha Nagar, Indore, Madhya Pradesh 452009",medplusmart.com,https://medplusmart.com,092811 52657,Pharmacy,Indore,1.0,3.0,22.6987064,75.8374158,"https://www.google.com/maps/place/MedPlus+Usha+Nagar+Indore/@22.6987064,75.8374158,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd319e332c51:0x9e50a5351e0a3ab2!8m2!3d22.6987064!4d75.8374158!16s%2Fg%2F11vj33506p?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAF39s1qq4tSkBhe8CzzrQOVdA-ZNX62UGhPNnIc7iPztJGXw7meZDGwpolF_Af39IYPqCXFon1t-E981mRApmNwNQ-P36E4tIwWzvn1ULx7Rwck31aMMMAPEb6G4Rd-yCOF3oihMgmECf9B=w1024-h768-k-no,
"Hi-Tech Pharma, Wholesale Medicine Shop Indore MP India","24, 3rd Floor, Dawa Bazaar, R.N.T. Marg, Dawa Bazar, Kibe Compound, Murai Mohalla, Indore, Madhya Pradesh 452001",hitechpharma.in,https://hitechpharma.in,098260 17201,Pharmacy,Indore,2.0,4.0,22.713542,75.8759677,"https://www.google.com/maps/place/Hi-Tech+Pharma,+Wholesale+Medicine+Shop+Indore+MP+India/@22.713542,75.8759677,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd17f5d05eaf:0x68691f053d1d9429!8m2!3d22.713542!4d75.8759677!16s%2Fg%2F1tfnrd9d?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RmRWpBN1hba9-dhVoy8EpA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.1585&pitch=0&thumbfov=100,
Apollo Pharmacy Scheme No 54,"Shop No.UG2, HQ City Walk, Vijay Nagar, Scheme No 54, Indore, Madhya Pradesh 452010",apollopharmacy.in,https://apollopharmacy.in,072250 26966,Pharmacy,Indore,8.0,4.1,22.7558321,75.8937437,"https://www.google.com/maps/place/Apollo+Pharmacy+Scheme+No+54/@22.7558321,75.8937437,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd0062a2d175:0xe22080c97d9107ec!8m2!3d22.7558321!4d75.8937437!16s%2Fg%2F11m6yhc2n3?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJZMx2rxj18Vsas6R80KdrHVoYEF8H-54s9dOEs57fcadX87VlrnmjCxa7zYnQivhiczlgkxgQBYQLYADoKzth2autHkSZlBItZGV1ckdfZPmObPA_g1xR3IpowEgNtNMkqhUHEWSSK1fV=w1024-h768-k-no,
davaindia GENERIC PHARMACY,"67, Kanadia Rd, Bengali Colony, Indore, Madhya Pradesh 452016",preethinagar.davaindia.com,https://preethinagar.davaindia.com,098275 05663,Pharmacy,Indore,3.0,3.7,22.719372,75.9079274,"https://www.google.com/maps/place/davaindia+GENERIC+PHARMACY/@22.719372,75.9079274,17z/data=!3m1!4b1!4m6!3m5!1s0x3962e3fa5c87f22b:0x61eccd9d30f789b7!8m2!3d22.719372!4d75.9079274!16s%2Fg%2F11fkqz5bq6?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFqUSsT3XGlh7_XZ_zW5voHZdJQhv-nD_WWOnVckCHEIc1HebfcRahwZQ48S-t9lZZf7rhv-fR_hjIddKPgt-YAdl-kjnt-2CHbUImYtCGQuo99WOBj3knK6Pby2ZXguE3vK5edAA=w1024-h768-k-no,
