name,address,domain,website,phone_number,category,location,reviews_count,reviews_average,latitude,longitude,google_maps_url,image_url,image_path
Orange,"LIG Square, 119, LIG Link Rd, Anoop Nagar, Indore, Madhya Pradesh 452008",,,0731 421 3366,Salon,Indore,1128,4.6,22.7332541,75.8914401,"https://www.google.com/maps/place/Orange/@22.7332541,75.8914401,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd4f2cb814e1:0x6aeb3984769e40f!8m2!3d22.7332541!4d75.8914401!16s%2Fg%2F1tjwg448?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwtat8k9mC3YO-wua5eWlMV1yPF4FGw8TMhGkNc8VK2vBeGuPF9NFX-PCgApahMiXqJUGPl0GujIhQppxoAJ8GbIEyctEmnAvyxz0jYU4EAwgxqiyKpQALFzo45Wb2XYXPIjQQ=w1024-h768-k-no,
kalims areta salon,"LG-1-14-13, Diamond Trade Center, below Khurana's Bakery, near by 56, Diamond Colony, New Palasia, Indore, Madhya Pradesh 452003",,,093022 66303,Salon,Indore,1522,4.3,22.7244533,75.8823593,"https://www.google.com/maps/place/kalims+areta+salon/@22.7244533,75.8823593,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd3f359f3235:0x4eb9020b803dc3eb!8m2!3d22.7244533!4d75.8823593!16s%2Fg%2F1q629184n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFEyEiGIZFaCNEPS12T9mdF7W1bYOmHtBiFzC2AqWPkhFJBpgM655duzQn6ONoMTRyzTFyYyoXa0idjPnGLsI_NHa0BHslwnEQ2cXcePc9DPqTaafEDbjMaqzXJyz651oCgEJKj0ID--9s=w1024-h768-k-no,
Studio 7,"G1, latest apartment, Anand Bazar Rd, opposite Kanara bank, Shree Nagar Ext, Kalpana Lok Colony, Indore, Madhya Pradesh 452001",,,097530 86861,Salon,Indore,452,4.6,22.7294206,75.8969812,"https://www.google.com/maps/place/Studio+7/@22.7294206,75.8969812,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd4a50d427dd:0xd81e7c8cc5032707!8m2!3d22.7294206!4d75.8969812!16s%2Fg%2F11crswj3qh?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAG_9s3GNrtbpYHUwUa5-SG4MYYaIZi_QrMkpb8PkkrFEyi9AswB7ZmcRGZnNjMNZ5plticx_aGNzBaJ2UcLFW43EL9EO9vWvQyGO6a0kHhGSiOB78rDTE1mG1DFJFDid14URzCmdMaa-hdv=w1024-h768-k-no,
Beauty Express Salon 56,"LG-29, One Centre Mall, New Palasia, opp. Mahatma Gandhi Road, Chappan Dukan, Indore, Madhya Pradesh 452001",beautyexpress.in,https://beautyexpress.in,090390 34576,Salon,Indore,1339,4.5,22.7251299,75.8846268,"https://www.google.com/maps/place/Beauty+Express+Salon+56/@22.7251299,75.8846268,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd0bbd8c1735:0x4cfadde46db17d7c!8m2!3d22.7251299!4d75.8846268!16s%2Fg%2F1hf9g6w6p?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHG_6xA6qXNVGpOX1DufLQwnDA5s9X_t1UpV0oFtuu7s61XqFdv3XuClEbQ4hG96B2kN8KsuzshkUaMOfm5HhoCOZnLkHp6cG837GPyyDPnYHhjyRNYz5LPyIX8HQGHo1aO7Ww1=w1024-h768-k-no,
Marie Claire Paris | Hair | Facial | Beauty | Makeup | Unisex Salon in Indore,"Marie Claire Salon, Scheme Number 78, Part II, Scheme 78, Vijay Nagar, Indore, Madhya Pradesh 452010",marieclairesalonindore.in,https://marieclairesalonindore.in,090395 56866,Salon,Indore,265,4.9,22.7618654,75.8882329,"https://www.google.com/maps/place/Marie+Claire+Paris+%7C+Hair+%7C+Facial+%7C+Beauty+%7C+Makeup+%7C+Unisex+Salon+in+Indore/@22.7618654,75.8882329,17z/data=!3m1!4b1!4m6!3m5!1s0x3963039353c4cd23:0x163d2d581faa7654!8m2!3d22.7618654!4d75.8882329!16s%2Fg%2F11jt576xv1?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-r7wI1-BomnJDo3zUDlxI7MDiNQNda6Wj8OL2hPGHZCEeQMFuJqjthLix9gltnk2wUF4EDnKj7H_bBaDsZQhMMroNeWZ1DE1e3Me4rBefGjBJbl8QJ2AYt3Xu_r_KRqwi7XHWqwl9X0KJ=w1024-h768-k-no,
STYLE NATION : Unisex Salon,"784, Khatiwala Tank Main Rd, opposite Bandhan Bank, near Tower Square, Saifee Nagar, Indore, Madhya Pradesh 452014",,,091114 77778,Salon,Indore,806,4.2,22.6974904,75.8599264,"https://www.google.com/maps/place/STYLE+NATION+:+Unisex+Salon/@22.6974904,75.8599264,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fcfdcd5f8f3b:0x17202902a0d79e79!8m2!3d22.6974904!4d75.8599264!16s%2Fg%2F1q6clmdkf?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKCkmuNJWf_g5OKf0UdSBi6v6n43mfxWFD87WGFnWaj-YOJyHDH6pj1bjq4DajuTfk7XRc_KVdgYcueTDH2ymFsmudWYTGbSOM221HYnxHUfF84WEMINLv5M7V6I4DMHyTGgk_2A=w1024-h768-k-no,
Nikkisha's Unisex Salon,"650, Sector A, Mahalaxmi Nagar, Indore, Madhya Pradesh 452001",nikkishas.com,https://nikkishas.com,097553 08732,Salon,Indore,320,4.6,,,https://www.google.com/maps/place/Nikkisha%27s+Unisex+Salon/data=!4m7!3m6!1s0x39631d2297fdb5ab:0x72a08d6b5d979c10!8m2!3d22.7535486!4d75.9116025!16s%2Fg%2F11w3k6v6tl!19sChIJq7X9lyIdYzkREJyXXWuNoHI?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGk-Wij1lBmwiibY2Lf4POUVqP-YuvtT8LIoIflaE8HsKpZNnULScklfAH0nyiQ5f-kBSEzMEl74QpRMRAFnJSH2X5YtJNdoPm7Z4Dtm9fKbJfGeibQbSDEZo_FLUGzhVwlR6tah0k_-EmS=w1024-h768-k-no,
"Hair Engineers Unisex Salon and Academy – Haircut, Colour, Bridal, Training","Near, Prem Nagar Rd, near Manikbagh, Manikbagh, Nai Duniya, Overbridge, Indore, Madhya Pradesh 452007",,,089621 64099,Salon,Indore,430,4.9,22.7036037,75.8552363,"https://www.google.com/maps/place/Hair+Engineers+Unisex+Salon+and+Academy+%E2%80%93+Haircut,+Colour,+Bridal,+Training/@22.7036037,75.8552363,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fdfe151eba8d:0x41240f20b05fd904!8m2!3d22.7036037!4d75.8552363!16s%2Fg%2F11vyx2r2ml?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHmd4S9RhqiZsZyBvyBilcNxhWyCi1TIAe7_O_cuBGKeisph_mANepQTDr0NQjQfrWKdwHurTpWLFLOhaVFG-6RE5JquTPiVCW-3fCUJFaiiFkApag2E8-YYid-TuBRg2HuZZqa=w1024-h768-k-no,
MP09 The Unisex Family Salon & Academy,"Shop no. G-4, Gurukripa Residency, Bholaram Ustad Marg, near RG cafe, Indrapuri Colony, Bhanwar Kuwa, Indore, Madhya Pradesh 452001",,,089827 76106,Salon,Indore,513,4.9,22.6868,75.8654211,"https://www.google.com/maps/place/MP09+The+Unisex+Family+Salon+%26+Academy/@22.6868,75.8654211,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd8c4791641b:0xab967810e60c5ec7!8m2!3d22.6868!4d75.8654211!16s%2Fg%2F11r_qqc8bq?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGz_zAfJPhKOkIw6el8c2goaTs0ZRcZJ_rPwDtsvB6loyjZNUW1hhvkXuP3ZbEHcqBRNBTm4ZlvB3SMBPlD9wwWCI9iaE6593mJPJD6d3iMbC9J9GkhmiKFHSFvO9KZVTCVjcGG76OHPar5=w1024-h768-k-no,
creator salon,"LG2, BM Tower, Sapna Sangeeta Rd, Old Agarwal Nagar, Indore, Madhya Pradesh 452001",,,082368 54597,Salon,Indore,129,4.8,22.7016819,75.8707004,"https://www.google.com/maps/place/creator+salon/@22.7016819,75.8707004,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fdf7fabd1713:0x65b84ff8912f6a4!8m2!3d22.7016819!4d75.8707004!16s%2Fg%2F11sb6sqg8k?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFrcLZm624k-15foylBJ4vabafYzOdjAdWSWjEc8nme2psO97SopBwwHwcFBOwa1pfAkuQ8o-0vh_hFL9Vy5o3HpdBM9LTtaayxkqcbWemiklc4-5fHiVDQ_OutnT5aTq5Rk-7idOTXBxg=w1024-h768-k-no,
