name,address,domain,website,phone_number,category,location,reviews_count,reviews_average,latitude,longitude,google_maps_url,image_url,image_path
Saify Home Decor - Best Interior Decor Showroom In Indore,"125 A, Dhar Rd, G N T Market, Gurunanak Timber Market, Indore, Madhya Pradesh 452002",instagram.com,https://instagram.com,,Interior Designer,Indore,89,4.7,22.7113938,75.8347867,"https://www.google.com/maps/place/Saify+Home+Decor+-+Best+Interior+Decor+Showroom+In+Indore/@22.7113938,75.8347867,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd3317f8008f:0xb474c7a37c168fcd!8m2!3d22.7113938!4d75.8347867!16s%2Fg%2F11tx96q7c9?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGpopkz26E3qC5balbUXkR_zjb2ZN1XQsNB7pKntGKm7dzL8zgBfMFUviVWolIGgkCSqkBCZNVXNGXnfgZAz9MGMrX5SCdab6bQXEZsG2K6jEnDGh9Fn2jccRsc3Zjd7CVPVyrBTggOnnCJ=w1024-h768-k-no,
"""Kushmanda"" Aalok Sharma Interiors & Architecture","Sanghavi Residency, 603-B, Indore, Deoguradia, Madhya Pradesh 452016",kushmandainteriors.com,https://kushmandainteriors.com,062646 50066,Interior Designer,Indore,70,5.0,22.6862165,75.9244133,"https://www.google.com/maps/place/%22Kushmanda%22+Aalok+Sharma+Interiors+%26+Architecture/@22.6862165,75.9244133,17z/data=!3m1!4b1!4m6!3m5!1s0x3962e3243eda3b57:0xe6caa81a828a4680!8m2!3d22.6862165!4d75.9244133!16s%2Fg%2F11j8k2j9t_?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbGAEONvt5pVOc8W2gKr9Qq--PMNk4bDuIem-kPQ9_6hsSifbNUrYtW5h0cc-hwW6-ROx8UKgIRfEwg5-_s2iqspYFBLhg7ioxnoCUF34JtHAlBwru9wU5ONTeNRCUU3ukrKyE=w1024-h768-k-no,
Halos Aartistics - Best Interior Designer Indore | Top Interior Designer in Indore,"Service Rd, beside Jalaram Veneers, Pipliyahana, Indore, Madhya Pradesh 452016",halosaartistics.in,https://halosaartistics.in,099931 51220,Interior Designer,Indore,19,4.3,22.7101677,75.9063298,"https://www.google.com/maps/place/Halos+Aartistics+-+Best+Interior+Designer+Indore+%7C+Top+Interior+Designer+in+Indore/@22.7101677,75.9063298,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd26a3823b9d:0xb080fef4df67c51e!8m2!3d22.7101677!4d75.9063298!16s%2Fg%2F11h2319v27?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHVbQ9v7FmvAxjv18MaJSppsj4ThQ5NmmlBhcuO2J6JRXHDhFNYxsedYBUNsoJnwDe_E--BU5oaOsjx89pzy5xWc3DXtESZeIYI_6ed4ZnUBXKzDiNweNewJf2tkFro_DCHn4P=w1024-h768-k-no,
Infinite Dezigns | Best interior designer in Indore | Home interior designer in Indore,"436, Tilak Nagar Main, Street Number 10, Indore, Madhya Pradesh 452018",instagram.com,https://instagram.com,091741 78547,Interior Designer,Indore,16,4.3,,,https://www.google.com/maps/place/Infinite+Dezigns+%7C+Best+interior+designer+in+Indore+%7C+Home+interior+designer+in+Indore/data=!4m7!3m6!1s0x3962fd2e91fb6231:0x8bf3eb00b1b7d054!8m2!3d22.7187727!4d75.8996178!16s%2Fg%2F11wm_mw3qy!19sChIJMWL7kS79YjkRVNC3sQDr84s?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGPBimUdRW5zh-lkfi2Fhnuf-34JbgYLuDWUTx2wAG0EkqUsmZ6aSdLHpaC88J778HH0dI7wtS9dW9mMSYjf0yI3zjJSPhoMm4QytWU5I8CqG5-UdCMM3Xfnfi50Qj5Otehlcm2=w1024-h768-k-no,
Coral Leaf Design Studio | Architect In Indore | Interior Designer In Indore,"31/1, Siddharth Compound, near Betala Force Motors, Dewas Naka, Lasudia Mori, Indore, Madhya Pradesh 452010",,,087199 99923,Interior Designer,Indore,38,4.8,22.7812067,75.908195,"https://www.google.com/maps/place/Coral+Leaf+Design+Studio+%7C+Architect+In+Indore+%7C+Interior+Designer+In+Indore/@22.7812067,75.908195,17z/data=!3m1!4b1!4m6!3m5!1s0x39631d356fad13ed:0xa05645fa1bea4d6d!8m2!3d22.7812067!4d75.908195!16s%2Fg%2F11ny26v707?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqFG6hGtweS-7ZXuJF-OzbWV62HAxDFFs3tu0Brmu05atJsU921OuPLVfd1SIKJshsDv3KhByoxFsIaEUtaAKM746EYjT3oWerHw5S1GhGX2m9mVOslq0ePzX_569E1d8g9aQ=w1024-h768-k-no,
aakar design studio,"410, City Plaza, Mahatma Gandhi Rd, above Pakiza Showroom, Regal Square, Nehru Park 2, Seeta Bagh Colony, Indore, Madhya Pradesh 452003",,,098269 20099,Interior Designer,Indore,146,4.9,22.7203971,75.870983,"https://www.google.com/maps/place/aakar+design+studio/@22.7203971,75.870983,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd140c0ab763:0x62834cdf5d807a91!8m2!3d22.7203971!4d75.870983!16s%2Fg%2F11gdq1qk9n?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFg70jx3dpzsYSb9WbIqEaAtnYfW4a0FqcG7Rt7rkpS3abou21MN8vi4J_f8TJZCjI7aQui3tGbTbgCVIbsZViWQbgfF7S2zWtf1gRSZ0VjcACjhKfyv_HZcCujQ3zwJK4OEGfQqV5wYg2G=w1024-h768-k-no,
New Shri Shani interior designer heena wood work,"Vinayak heritage Rao ji bajar, Indore, Madhya Pradesh 452001",,,072988 88843,Interior Designer,Indore,53,4.8,22.7130904,75.8595948,"https://www.google.com/maps/place/New+Shri+Shani+interior+designer+heena+wood+work/@22.7130904,75.8595948,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fdc996628277:0x93a0c27ee562d1d8!8m2!3d22.7130904!4d75.8595948!16s%2Fg%2F11j0vy6_k3?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFZLuTUf_EtG6DY6vxEBjNoQG4NpX7fRRDt70FUfvrRFBHMCumJa6xmbKjrwn2OnWo_VrXGtSk5_QDehIKFA79GtSSWtsShba7fZ9sskJR3yLcCvMawkH-tozIF3y64ARWJrHY=w1024-h768-k-no,
Siddharth Rathore & Associates,,siddharthrathoreassociates.com,https://siddharthrathoreassociates.com,096301 10013,Interior Designer,Indore,33,5.0,,,https://www.google.com/maps/place/Siddharth+Rathore+%26+Associates/data=!4m7!3m6!1s0xaeea7bdb872ced07:0x120960239595fc54!8m2!3d23.970125!4d78.4209969!16s%2Fg%2F11z3nyf_bl!19sChIJB-0sh9t76q4RVPyVlSNgCRI?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFgdreteoODAL9Wv6jQm41g2mtD3rVTg-tG4gth6GpTW4NBBH8nTjZhZAXznCIRw-Ztl24bQnhkaxarIW-bHFJ_y8gHuzH3z31_TY1FJZyjstp3m_tRFHfhEOqOG1kyNJfJ1i7Hmx9GO9A=w1024-h768-k-no,
The Golden Arch architect and interior,"1 floor, Palasia Tower, 106, 106, 56 Dukan St, opp. nafees bakers, Indore, Madhya Pradesh 452001",,,095898 58487,Interior Designer,Indore,80,4.9,,,https://www.google.com/maps/place/The+Golden+Arch+architect+and+interior/data=!4m7!3m6!1s0x3962fdbd6adbc255:0x35f03855e4497274!8m2!3d22.7251332!4d75.8839397!16s%2Fg%2F11c806mn25!19sChIJVcLbar39YjkRdHJJ5FU48DU?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHuaKWgv82eGtDDdOQn9s1rPHzMdETH8K3-xxq9H8wsZQFzpRNtpqxiVwdL-pqgtQb64NRmr2aOwh5wpI3Gvru2GveLWEXT_Ybn4kdqE1EiJ4QuhUQR9Kwed-BJZz6W_7U0Ft0oOg=w1024-h768-k-no,
Sanrachna Creations- Architects & Interior designers,"Near TCS SQUARE, Super Corridor, Indore, Madhya Pradesh 453112",sanrachnacreations.co.in,https://sanrachnacreations.co.in,097006 11590,Interior Designer,Indore,3,5.0,,,https://www.google.com/maps/place/Sanrachna+Creations-+Architects+%26+Interior+designers/data=!4m7!3m6!1s0x3963032c613913d5:0x9304d8eb8b2960ab!8m2!3d22.7749225!4d75.8177379!16s%2Fg%2F11pv30pn7n!19sChIJ1RM5YSwDYzkRq2Api-vYBJM?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFarZMNPNBAuvH2Z5R1a3iKutoZUGV7KWHDpChRz89NsBrVd8KmNC5_-VI7BQmtJH4FLT7Je4OLmN1QeqQiROhB4kRDYboB3XZdm_v9nOEuaJ8aQ0vOlVkdprs-GqWAR2XIdn1m=w1024-h768-k-no,
