name,address,domain,website,phone_number,category,location,reviews_count,reviews_average,latitude,longitude,google_maps_url,image_url,image_path
Shri Motors Indore,"Part II, Vasant Vihar Colony, Vijay Nagar, Indore, Madhya Pradesh 452010",shrimotors.com,https://shrimotors.com,094250 92405,Car Dealer,Indore,2075,4.9,22.7591729,75.8983283,"https://www.google.com/maps/place/Shri+Motors+Indore/@22.7591729,75.8983283,17z/data=!3m1!4b1!4m6!3m5!1s0x396302abbdd40655:0x125349260840a60d!8m2!3d22.7591729!4d75.8983283!16s%2Fg%2F11cn7mdcd4?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9BAJheBUUKox8NStkw7vRIxNUWlPDJJlVAJeqLBxZiOAIb3Rlwjp2hYHM8q1x5NxtGrWifJWIFR5lXRprR4oFpxv01kDUXuvv9TrjCB7XNiANi3vFl03jl_HH0R0bAKdHWrRH=w1024-h768-k-no,
Indore Wheels (Used Car Dealer),"373, Vishnupuri Nx Colony, Vishnu Puri Colony, Indore, Madhya Pradesh 452014",,,099260 20714,Car Dealer,Indore,82,4.9,,,https://www.google.com/maps/place/Indore+Wheels+%28Used+Car+Dealer%29/data=!4m7!3m6!1s0x3962fcfa25a6cb41:0xfac85525f11ac2b7!8m2!3d22.6902009!4d75.8596614!16s%2Fg%2F11csrw1hz7!19sChIJQcumJfr8YjkRt8Ia8SVVyPo?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFJyAFV-Pye8gf6HYWxCOIdLxqMGnhEQFg-qhIZounkX4Q3lMBa3GuLOopF9wqgwJHAdry85nPczCdo2owpXJNC5Y5oVhSJqkXSVBui9VAmXbBZOddwD6C9hajBbp7zeXrObQ-f=w1024-h768-k-no,
"Maruti Suzuki ARENA (Ocean Motors, Indore, CAT Square)","Scheme No. 97, Plot No.49, Part-4, Commercial Mandi, Ring Road, near CAT Square, Rajendra Nagar, Indore, Madhya Pradesh 452012",arenaofcatsquare.com,https://arenaofcatsquare.com,080 6251 3460,Car Dealer,Indore,6845,4.8,22.6650286,75.8224729,"https://www.google.com/maps/place/Maruti+Suzuki+ARENA+(Ocean+Motors,+Indore,+CAT+Square)/@22.6650286,75.8224729,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fcbca7994ca1:0x5e97d353f61cd923!8m2!3d22.6650286!4d75.8224729!16s%2Fg%2F124sxwn9k?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEy2Wjb8HDX0iOJGp-qC1SWK7_Q9YB6N0m-WoCQBtVWSiaMbLGlmPD8LM9o3XptBgkBAY9rgcrn1EoO380JnjCTvqBce5SLEXbsxoP0JB7ptbKmqeoshk_95NwBGxHZ4BGi3Gk1zw=w1024-h768-k-no,
Maa luxury cars world,"Chandra palace, Saket Nagar, Indore, Madhya Pradesh 452018",maa-luxury-cars.ueniweb.com,https://maa-luxury-cars.ueniweb.com,091711 15723,Car Dealer,Indore,15,4.5,,,https://www.google.com/maps/place/Maa+luxury+cars+world/data=!4m7!3m6!1s0x3962fd194f2cc7df:0x6e4d3fe7ddf81546!8m2!3d22.7293732!4d75.8973067!16s%2Fg%2F11lsn32g94!19sChIJ38csTxn9YjkRRhX43ec_TW4?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvAsSinkv72yxQImcSM2NKkbErsXegm6muttQudJ_05lcUHJBlkU5CUzM-SXMi5Erjh3HBtNEFos6xfERMj02JS6-osyHv-F237dZU3IZP9agCyMi3qiYTdLW81PNga1ObSmgqIg=w1024-h768-k-no,
"Maruti Suzuki ARENA (Rukmani Motors, Indore, Geeta Bhawan)","Rukmani House, AB Rd, near V ONE Hospital, Geeta Bhawan, Rajgarh Kothi, Square, Indore, Madhya Pradesh 452001",arenaofgitabhawansquare.com,https://arenaofgitabhawansquare.com,080 6221 6253,Car Dealer,Indore,6149,4.7,22.7182557,75.8846414,"https://www.google.com/maps/place/Maruti+Suzuki+ARENA+(Rukmani+Motors,+Indore,+Geeta+Bhawan)/@22.7182557,75.8846414,17z/data=!3m1!4b1!4m6!3m5!1s0x3962fd3b0e0eb1bb:0x3f4f46adb190b16e!8m2!3d22.7182557!4d75.8846414!16s%2Fg%2F11bzywhk89?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYyOS4wIKXMDSoASAFQAw%3D%3D",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGRJXsUZjDrgAy9rMTWUzVxWs6OgGWnukXD-C1n8oP_FPpL7NNPE4lfsrbuRZIwPsGOXRaYSvMQlNajQyfVyznpgY-slneGe_9acYyQW-mB7bDsQU7LRNtnj3-Qa0EqV8wib2pp=w1024-h768-k-no,
"Tata Motors Cars Showroom - Sanghi Brothers, Manorama Ganj","Plot No 6, AB Rd, Manorama Ganj, Indore, Madhya Pradesh 452001",cars.tatamotors.com,https://cars.tatamotors.com,075060 10168,Car Dealer,Indore,3763,4.7,,,"https://www.google.com/maps/place/Tata+Motors+Cars+Showroom+-+Sanghi+Brothers,+Manorama+Ganj/data=!4m7!3m6!1s0x3962fd3bbb69dfdd:0x6605d493ce3b7304!8m2!3d22.7220963!4d75.8862781!16s%2Fg%2F11cs6c04bb!19sChIJ3d9puzv9YjkRBHM7zpPUBWY?authuser=0&hl=en&rclk=1",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHEXBUqHalDxpIGW3i_2sLAa-4zqBM-Z5Iuvv_vKnuTiXZcGmubQ3ZBQv3jm5HVACIRyRKCX61bawDxYfbwhsmPgj8Av_H3sC1YyrNdeSkzlbPLuTVzagb6yyl0udCmhwc2-0k6Dw=w1024-h768-k-no,
